"LOR002C" "LOR003C" "LOR005C" "LOR006C" "LOR007C" "LOR008C" "LOR009C" "LOR011C" "LOR012C" "LOR013C" "LOR014C" "LOR015C" "LOR016C" "LOR017C" "LOR018C" "LOR019C" "LOR020C" "LOR021C" "LOR022C" "LOR023C" "LOR024C" "LOR025C" "LOR026C" "LOR027C" "LOR028C" "LOR029C" "LOR030C" "LOR033C" "LOR034C" "LOR036C" "LOR037C" "LOR042C" "LOR046C" "LOR051C" "LOR054C" "LOR055C" "LOR058C" "LOR060C" "LOR061C" "LOR062C" "LOR063C" "LOR065C" "LOR070C" "LOR072C" "LOR074C" "LOR076C" "LOR078C" "LOR081C" "LOR082C" "LOR083C" "LOR084C" "LOR085C" "LOR086C" "LOR090C" "LOR091C" "LOR098C" "LOR099C" "LOR101C" "LOR102C" "LOR103C" "LOR202C" "LOR203C" "LOR204C" "LOR206C" "LOR207C" "LOR208C" "LOR210C" "LOR211C" "LOR212C" "LOR214C" "LOR215C" "LOR216C" "LOR217C" "LOR218C" "LOR219C" "LOR220C" "LOR221C" "LOR222C" "LOR223C" "LOR224C" "LOR225C" "LOR226C" "LOR227C" "LOR228C" "LOR229C" "LOR230C" "LOR231C" "LOR233C" "LOR234C" "LOR235C" "LOR237C" "LOR238C" "LOR239C" "LOR240C" "LOR241C" "LOR242C" "LOR243C" "LOR246C" "LOR248C" "LOR249C" "LOR254C" "LOR258C" "LOR259C" "LOR260C" "LOR262C" "LOR264C" "LOR269C" "LOR270C" "LOR272C" "LOR274C" "LOR275C" "LOR279C" "LOR281C" "LOR282C" "LOR283C" "LOR284C" "LOR287C" "LOR288C" "LOR289C" "LOR294C" "LOR295C" "LOR300C" "LOR301C" "LOR303C"
"LOR028C" 0.89589056178075 0.799069083706352 0.930331955785736 0.962174255964072 0.824007224734785 0.869270858124053 0.837157806240394 0.84350161780455 0.93156410236588 1 0.891732112121872 0.61743177491428 0.749403445940833 0.864516004258156 0.666448729401225 0.694830179370673 0.672137478678588 0.666937997135212 0.651613674517685 0.777718396835007 0.969108416874008 0.627831059504694 0.921246344483809 0.739111387067171 0 0.68616076958707 0.883682752784089 0.761414423394789 0.728043103966824 0.752690421113631 0.686042710208816 0.730548374084724 0.773355566432225 0.752299824477643 0.64863719188899 0.774324783141952 0.746246603902559 0.686632164265363 0.740577176692595 0.823301507227068 0.73712230869597 0.866103863600744 0.764211822502678 0.832787174148152 0.653989026241215 0.783484064620303 0.798957445709941 0.688093254396477 0.776676070122076 0.938972560508227 0.743471306241649 0.973566881658813 0.787364887552577 0.648505301554552 0.912182942978399 0.784029979654075 0.838559183742603 0.908288183639826 0.856513794517901 0.588784490043652 0.880385281970146 0.921898929578169 0.92083921273406 0.73037466617439 0.859695300495327 0.840314843558828 0.770471808567753 0.939227253798843 0.677693986488988 0.803172449184072 0.738794039501845 0.834677231339939 0.907473518867441 0.871487852131249 0.884061057574863 0.8701783324035 0.660308292749789 0.681908824866433 0.783247900141629 0.91069993646583 0.673937330153382 0.819236568984108 0.899071018206402 0.909350269526584 0.741661029211848 0.849785605036887 0.927418439437239 0.764653275672179 0.733084448866713 0.875990024435106 0.820937548702303 0.685358691918419 0.751418345472582 0.840265235054166 0.857017969550203 0.588153224115633 0.731657185875898 0.839464187130145 0.831361670074236 0.93749543639644 0.910688305095766 0.881454083262432 0.888462326809344 0.70573615918379 0.783736534501488 0.905843271069396 0.906399629739534 0.777352890768583 0.634573526678629 0.82330380738556 0.580206354275785 0.874507399171838 0.768841097675065 0.736439849923012 0.810192736827076 0.621668515415735 0.685152361505701 0.877605248597268 0.698218725411223 0.749029271941714 0.628475070833253 0.850411613099561 0.81961122216165 0.847726604917273
"LOR029C" 0.940345100000496 0.840434217631144 0.947041052196408 0.967980844159409 0.860349689993784 0.918520377440831 0.883695121301468 0.873921568490704 0.940438302708758 1 0.908668216872298 0.78151114692178 0.822989425032876 0.8921030724609 0.811855522671724 0.729773275431795 0.702534413163014 0.782464158195818 0.742658137147008 0.795918572995057 1 0.745232180583928 0.944510565911442 0.818798086386659 0.68616076958707 0 0.900287227754069 0.771919121017158 0.768595364254568 0.798717337840419 0.782673462732927 0.792443061616355 0.82571243022315 0.778321685761157 0.743881016708795 0.80848083512147 0.839007680428995 0.723150631153112 0.715906298163801 0.842196695008018 0.804938599464654 0.886419118222161 0.829872191662243 0.838296960342381 0.75556540902476 0.819589488982805 0.843901674198691 0.826323801966905 0.756733659928427 0.819685223711726 0.812164388067193 0.974504465914717 0.847905295792828 0.683833622081136 0.926858700212806 0.846844456189044 0.850088536412728 0.931038952322356 0.885271683474507 0.699535948163345 0.895427511877132 0.91499774043526 0.913686806137844 0.852780174790096 0.880975431860522 0.89372776249082 0.820968301571449 0.957550734630505 0.770167197673923 0.815804870573925 0.836771215282087 0.823577754438367 0.926544222908536 0.88569069016116 0.909178349838374 0.88075476211597 0.638354874212823 0.814207140813089 0.805976634750376 0.92225447638025 0.756049555935723 0.850099067364697 0.91836255613328 0.87801149468618 0.781513253026636 0.842968487588142 0.941285753849545 0.825075886977138 0.791417588783853 0.899371063648927 0.822230744138882 0.745933375547695 0.785966957963465 0.833545004196131 0.877184182451607 0.69267741272005 0.786357718455618 0.851013219471971 0.780960970680937 0.93338043577776 0.904652812684039 0.889982130935042 0.912677985065448 0.766722172964956 0.839489877409306 0.924733445387364 0.901661049317907 0.813756151360106 0.765459236111517 0.863049759408631 0.748199818030872 0.868853911529756 0.876233695526571 0.774568763370521 0.767939049355724 0.744965132592309 0.762142324858695 0.908056732874563 0.805408648524694 0.805402210631136 0.728119083923212 0.87823129009824 0.871542693075128 0.882944933715262
"LOR030C" 0.758180239923637 0.658667204187605 0.493902628187488 0.78625568867307 0.826624567111823 0.787266290691723 0.368969432182026 0.627081428959962 0.544923881000715 0.999981368973438 0.695496711852605 0.830729623615507 0.607804091708864 0.389588297462659 0.939567829854167 0.825918570107837 0.778579746955829 0.683516528319367 0.786366530292555 0.66248553289528 0.808549393254004 0.857966359543636 0.980199924230393 0.615598134754431 0.883682752784089 0.900287227754069 0 0.705157598834269 0.702487362486051 0.779310193521922 0.737186387083906 0.749982662043269 0.745304886634295 0.749770868043806 0.77327601660312 0.569796818803053 0.917485435825145 0.93460096860577 0.816631126571763 0.692604485930801 0.727263581654171 0.535656402689199 0.620319212822201 0.474310122659378 0.7912183594663 0.628167318088409 0.940889179267724 0.902829589906333 0.650628147051111 0.975509954903361 0.829734080674718 0.941633948982526 0.821749626255255 0.799235853541171 0.21130661048327 0.960191937509851 0.390876137281384 0.281759690767716 0.237174771122965 0.815677942720328 0.210291899220288 0.374719737398216 0.365196109010191 0.937536982615238 0.366604240417096 0.973817597715813 0.780438104049047 0.988702212653997 0.755319517001084 0.503508875474138 0.809231224636213 0.480751728229901 0.230135411454657 0.254184068108247 0.47102137360612 0.494326268899856 0.925151511913827 0.916574099810878 0.633265848284323 0.440226066495458 0.807047510731747 0.418402496469813 0.216056791466671 0.676743477210312 0.761646267250997 0.484034943318482 0.56473112603316 0.666760123543529 0.675889649864073 0.293090572859292 0.899237708587394 0.70332878703279 0.747491913616639 0.46496002702993 0.967727473495604 0.844859857349209 0.753614148854316 0.441846413133292 0.850015444275203 0.47372658610819 0.315913546872174 0.150782693744187 0.2213076788909 0.704328855501301 0.569096605743454 0.314897306451524 0.344611163224307 0.59676690452185 0.784421281926889 0.770001082553748 0.767738018428415 0.360139428357451 0.877644548804149 0.653838000117507 0.755103180085609 0.88513416566505 0.710079205665697 0.298311028723551 0.884253948445867 0.74690380827178 0.813869449039309 0.401700403831765 0.385100085310082 0.36516463249719
"LOR033C" 0.899857179762266 0.717686002269362 0.819617286237855 0.905526100195872 0.803968445367064 0.881545341819272 0.583445359791472 0.466110161072794 0.803559202356312 0.999913261730647 0.577287176438871 0.807731487185472 0.409749080065215 0.650591842168004 0.877294555271649 0.537529729561581 0.648011245291884 0.464941485823988 0.569750788628144 0.468432925736007 0.910859231366455 0.648578243202312 0.95506439135175 0.358286964078733 0.761414423394789 0.771919121017158 0.705157598834269 0 0.487420824639474 0.457072433306804 0.66629477602694 0.444338508140259 0.673798585268387 0.356278020895429 0.600647482650102 0.417929616698094 0.89314300577424 0.828986048827105 0.627305233693013 0.582911376511026 0.431179939989202 0.594760797475537 0.35825731493348 0.500710679024887 0.71267033473217 0.456834729696668 0.862748588823422 0.812294920680972 0.377467430086055 0.919953894037175 0.793904117274275 0.951716181311371 0.536257311731607 0.626744070198965 0.709565575822588 0.893719898619657 0.600546492727649 0.766626074659905 0.635773128831895 0.669260144326976 0.680440893675539 0.796648207602011 0.789087080757755 0.839790939551537 0.672844743112608 0.928037357493172 0.723302859495065 0.970310213070854 0.508796682536445 0.493120887636015 0.496989760292862 0.570773286182598 0.76315319178273 0.661344392148394 0.702390306897272 0.613203383732987 0.795183859410491 0.873602959380889 0.530046533906803 0.765280980978349 0.676443939855855 0.530769614252414 0.738375971389324 0.700152437768015 0.647528788782123 0.551998341701951 0.816413416199395 0.656945204618407 0.570260159159801 0.6577363718801 0.819999168344542 0.437733901236462 0.537309793448915 0.585292082286601 0.915940031825224 0.768884936154747 0.567001935099675 0.581408991941307 0.652158419058037 0.833912380265975 0.763275845188075 0.686596768894222 0.718488320261615 0.535533297429867 0.445218901412817 0.752413236527101 0.752008110957334 0.388513205374277 0.566561272256417 0.630295392853988 0.589027145094968 0.668263469684427 0.877342639571928 0.345524670474627 0.738738300502803 0.837731066615758 0.430595886113415 0.686372972727535 0.719313246337769 0.501658587059902 0.696130849731243 0.549046197898999 0.55519548431403 0.617248990456098
"LOR034C" 0.846949459682484 0.639602111035021 0.824804951674825 0.925422508692768 0.754637598657735 0.872642641144679 0.577078634602359 0.531630846077008 0.841544114557421 1 0.713150715447435 0.754542291538798 0.461559232991638 0.669077681556707 0.842568590840788 0.538615770557123 0.659064594435098 0.394110818587994 0.565500548106964 0.348142374202553 0.867010218155106 0.632821630439532 0.955025604979395 0.50706767749293 0.728043103966824 0.768595364254568 0.702487362486051 0.487420824639474 0 0.480972663922364 0.551108579987356 0.362457583598273 0.577768241714767 0.460549992427986 0.53231570340307 0.478027868299493 0.861243108276241 0.82528532660115 0.560863186434788 0.526205762368372 0.395692635070781 0.67874490655965 0.409923599385262 0.507400003844208 0.606032438793537 0.548311162585793 0.867039364251559 0.79152815452688 0.436956837089453 0.953876854551375 0.726034229735827 0.930265463022984 0.579335227536422 0.611168745933556 0.707388168060015 0.898476603632299 0.660956414947767 0.762401699912108 0.63165240744481 0.624321262323732 0.684700308212467 0.793042274846089 0.788669097096389 0.829540764416655 0.709758432811698 0.930072466304261 0.678347032431483 0.971093466691203 0.437715819072291 0.499520594705972 0.489724334492119 0.575254208132564 0.75713609574356 0.665797635019839 0.701425380818609 0.638049340714307 0.8053801386114 0.858693856868668 0.411594485685518 0.766105447775415 0.676941590384036 0.535142366147059 0.73367242431576 0.676948491127642 0.505299722702778 0.54422490624864 0.848394116054125 0.506752135372772 0.48797045604359 0.651431528255414 0.719376962328264 0.306962639515976 0.43160709851846 0.592406940674251 0.921427969724868 0.728513313229596 0.55279317004325 0.577230159565493 0.699035360014725 0.832584116606873 0.761770821771043 0.68258664499636 0.71135137360805 0.422290436490634 0.457234749555073 0.753546197002388 0.750496191369745 0.40803767936033 0.547513480651462 0.613372341078535 0.555080046738549 0.668769687958429 0.831939038710999 0.398690600730499 0.587861903427552 0.813121008007794 0.3342280175098 0.682104285946014 0.713059516907197 0.457938569294558 0.684558466453097 0.556315806713577 0.551277401403242 0.617664525502576
"LOR036C" 0.900563183134307 0.72418760046814 0.865378165644823 0.934820593237324 0.75715372740275 0.891761193987528 0.668707392946372 0.573287893749211 0.856379070265367 1 0.681602829976411 0.798551435201202 0.569738529021235 0.741175783859534 0.881229462849472 0.509436297894764 0.626646059834625 0.44322224427214 0.495383232029975 0.577852941523042 0.889918375950948 0.615666807390453 0.944765687597004 0.507489000864266 0.752690421113631 0.798717337840419 0.779310193521922 0.457072433306804 0.480972663922364 0 0.665758336405752 0.453724921397381 0.62913431240195 0.424763203470507 0.54438044551756 0.548140894002446 0.909305373182959 0.831771787246218 0.618710492585957 0.554688329901477 0.497725997389598 0.687407610870272 0.506088862170558 0.61985007955836 0.686890366495557 0.575193625468604 0.832506396422238 0.805618309560363 0.508283240824064 0.936150015282524 0.782728868351955 0.94970525335046 0.450446060960742 0.605272581682987 0.770398376934212 0.881405159396121 0.701121547612063 0.824183791291211 0.732767002579472 0.692653044678797 0.759951673348386 0.845246425157514 0.839967240877604 0.824799243853623 0.768648852616789 0.899768653791824 0.724003488053219 0.96336176471707 0.498005593677592 0.63098820058666 0.352969369046713 0.672175003104705 0.820450537405343 0.752464490003632 0.778290219932345 0.719377159304814 0.798483722094335 0.890825563358393 0.524294383718174 0.82374038969682 0.642676245265431 0.657147293202748 0.800619722868202 0.756806734637562 0.594992227421354 0.66062121571933 0.861950098241786 0.638271509113375 0.557837796867257 0.727200787111843 0.823416760213186 0.48437715444018 0.510479203264795 0.68453640699126 0.861271423019755 0.75887912049149 0.511712243667291 0.679716176397117 0.587780028463096 0.868921604494891 0.814726808362154 0.761472548838259 0.785293324240221 0.517575855983383 0.571610629172368 0.815463468459772 0.814637317751588 0.553606772971912 0.529981251178984 0.560527336884082 0.531134549332066 0.758106850976568 0.872396483505055 0.524068762405712 0.714014270780603 0.836391277412653 0.407318840776532 0.764639811679888 0.655191028436857 0.41955458829321 0.682528240714863 0.662857836540259 0.671720926077199 0.720678099594713
"LOR037C" 0.770534119223915 0.510773286063039 0.887733314020647 0.950402041321734 0.832518268956042 0.880221303975062 0.708617590614904 0.56503988061228 0.899666907396464 1 0.838780510841544 0.752207747468066 0.677117956470978 0.724770201130496 0.810204027493684 0.659253304208014 0.641653927733946 0.592800797052577 0.625416946544467 0.625281711427687 0.681330637086022 0.618842833633368 0.947705602845261 0.682178160564952 0.686042710208816 0.782673462732927 0.737186387083906 0.66629477602694 0.551108579987356 0.665758336405752 0 0.569019121956558 0.359668842047132 0.632522669016533 0.593996309980433 0.664515996382446 0.871417513885174 0.821191964511097 0.724434095747241 0.680492605101007 0.613699103710406 0.807207038422877 0.641785183369084 0.644312450324915 0.613311594449236 0.742671527664324 0.853623422514529 0.750142443851619 0.699593635193645 0.957924954033261 0.753013452796591 0.944171074022962 0.715601860894967 0.620179736422908 0.755672739545795 0.873033222100116 0.809303820804338 0.789646047025751 0.701102363671306 0.609394591804734 0.741155164544967 0.823329795831934 0.817440819907071 0.837849892257934 0.832029720019806 0.916865140229019 0.724563733250395 0.971360695589089 0.629302782361208 0.68050254124848 0.667742123471098 0.663145066073859 0.788244330854246 0.707307678989586 0.765003969813358 0.786386507129533 0.809564308115874 0.82682149411327 0.639716046826124 0.796053618906302 0.683553308163946 0.664529685021387 0.76516591294485 0.801127798031183 0.513105251112642 0.700844635647675 0.903849618554784 0.565160210988749 0.674327893112721 0.69678435794158 0.728588147279635 0.577482257093187 0.515726449082939 0.626449593930601 0.89988500914069 0.708478857881187 0.642893804604967 0.727112943534692 0.754790133668511 0.85595171717668 0.793363596848185 0.726838783842437 0.787981551064459 0.570483496949258 0.63042017499883 0.784742361317042 0.783304944051621 0.577284362284752 0.647692507325773 0.751200664273481 0.603844537437813 0.717725439894704 0.849961261942145 0.630070882873426 0.4902591273359 0.796038734921641 0.473612616145866 0.713186952481522 0.680800181698679 0.59475614438897 0.661789973396125 0.609049731775133 0.590437648809576 0.653958089390152
"LOR042C" 0.890157489113341 0.706713766770028 0.853035132124956 0.923429041561134 0.859271531731559 0.935547175758247 0.633321862680231 0.508352479581162 0.863768200069498 1 0.631359529727245 0.816597591806381 0.524875046984126 0.698103361701305 0.861402645620353 0.510641438707325 0.725056985242537 0.496051922515768 0.562652815830186 0.406587915777637 0.887731187676201 0.56279203022551 0.944243090420681 0.518339226867982 0.730548374084724 0.792443061616355 0.749982662043269 0.444338508140259 0.362457583598273 0.453724921397381 0.569019121956558 0 0.521141257452381 0.332372823634057 0.614149143765613 0.514683723064358 0.896993880652576 0.801455260838636 0.611859766376331 0.548218487785307 0.272036372985878 0.702699353610202 0.464297767887867 0.566801838651141 0.667871088462806 0.608980174480883 0.842304526767144 0.809830599047398 0.535749231993938 0.943169110896193 0.797949551172621 0.949306680439998 0.557529033605429 0.63486940512992 0.745718490489276 0.864209655382249 0.720655351560211 0.800090176227378 0.689912548694982 0.670179769792942 0.732574009832875 0.830063536000466 0.824365191336122 0.813484977952004 0.756263642094862 0.90329689370109 0.734222403802685 0.961027002592834 0.545860471734692 0.552981631263765 0.397674018566042 0.630440590827228 0.795861021934275 0.721076053062207 0.742759927405626 0.689087973875428 0.789881031134153 0.870579343325516 0.495514433880528 0.804592965125539 0.740915754971067 0.602447185160701 0.776024197412746 0.738938941329489 0.566537531912961 0.612446136208677 0.868603540434207 0.616853691055789 0.608338973849292 0.701967523436908 0.763884243898475 0.349759050101495 0.411781920210911 0.643113264581691 0.900950961360983 0.752057419337993 0.62000033229319 0.640063064909804 0.690602295205805 0.861639076694128 0.801017265582636 0.735029873980808 0.758111228658425 0.381220638823976 0.503927325404105 0.791859548018581 0.791245848099452 0.452060976019551 0.524428496465696 0.689534588595617 0.528505054783926 0.727719113743965 0.900766081881881 0.462422751344395 0.636790226628025 0.851776148900054 0.307858276978496 0.729260465747072 0.684663342320748 0.468896388572147 0.697646910628978 0.603829746535556 0.610596210686589 0.67306344841558
"LOR046C" 0.808692049743811 0.613167719243072 0.895173367447486 0.955790711431047 0.867425538724698 0.947645392776748 0.735982490461716 0.513059826001691 0.916391857156147 1 0.796101818100479 0.841239131614695 0.713054436424024 0.7456362446852 0.918109438831829 0.65009745230114 0.76266487721293 0.637459225917282 0.652959560747573 0.603863318332419 0.689225808983063 0.661043229446841 0.944924684612635 0.719740080633019 0.773355566432225 0.82571243022315 0.745304886634295 0.673798585268387 0.577768241714767 0.62913431240195 0.359668842047132 0.521141257452381 0 0.636559430009351 0.646380415811747 0.692215120729697 0.920470927833051 0.847281100215802 0.714015111023313 0.651265904927053 0.577812373817175 0.81390505172928 0.674530677565446 0.645259893421589 0.692824900579959 0.769332979803065 0.843167461884639 0.842402243401206 0.71022854332388 0.948731201651699 0.80815609534036 0.944831004491119 0.66223136910207 0.667300742229517 0.739743230511157 0.9168236468247 0.826679200063652 0.798894770552651 0.716186338521195 0.698052122089436 0.755656800641626 0.826184938103794 0.822451311838064 0.800942264231643 0.850104500262742 0.909203437558697 0.749881042706222 0.96401140279962 0.657805548442733 0.711590544044018 0.588011444913073 0.684406634688244 0.796061130008794 0.715031935794623 0.780084763899954 0.788176240724068 0.837597250828047 0.92790822347855 0.65869147438252 0.804667207320986 0.751863646629319 0.68122300396737 0.775727581622704 0.795662519596256 0.580543658487637 0.707571867419939 0.908612003751255 0.6105075248042 0.708650871255623 0.712879536130283 0.743871470042527 0.592139420899948 0.495666648457287 0.643854492118625 0.907362095436857 0.806184499912158 0.702942213737629 0.747167146594422 0.727580018905101 0.859677691223108 0.799104634607659 0.734982470667124 0.803091405458915 0.591598631651794 0.670618804567269 0.795656445878656 0.789392056916677 0.604132940564593 0.678631189917531 0.708192793230261 0.63274614071094 0.722441276637781 0.91699857452084 0.653890162514424 0.469083341461788 0.876703910832826 0.538036783694412 0.727674735476742 0.677044020569994 0.534547011557382 0.731586859088932 0.605241691785204 0.612482451186664 0.668138607706902
"LOR051C" 0.911688638714322 0.746534923706985 0.848900341495944 0.917197033146539 0.827045385811949 0.912515113995448 0.646662277539247 0.54208885928528 0.840238787122284 0.999912514070789 0.597583435135502 0.796754937974955 0.46152106873813 0.700726519762414 0.860014568631741 0.505072485100836 0.673344537582751 0.49670871442971 0.519497713383293 0.461346902579655 0.924045641953813 0.606833322145163 0.948218511569665 0.454696025664919 0.752299824477643 0.778321685761157 0.749770868043806 0.356278020895429 0.460549992427986 0.424763203470507 0.632522669016533 0.332372823634057 0.636559430009351 0 0.58847235553634 0.500495522356405 0.905950395096435 0.810797313706189 0.621089145290268 0.592779784984086 0.330884349308685 0.657620610224866 0.440986341355046 0.565141083590683 0.685091596130311 0.521920208410266 0.844670847058567 0.799777766148726 0.445032112063129 0.923258467710697 0.790878385129813 0.954697272080428 0.539098616697299 0.58484404953995 0.753610107384919 0.876473689061268 0.668933081334822 0.802592040140638 0.698330159274038 0.66799691419282 0.734444925134234 0.824157661125984 0.818448118732585 0.839100361856426 0.713557226351727 0.884658608336782 0.718696807470149 0.965387415213566 0.523914181967162 0.541817194701845 0.403841774711368 0.629178689501095 0.797550802426292 0.7186854794272 0.747967119420662 0.68301823779143 0.769146301308672 0.872070689031383 0.542293810067828 0.803416672802881 0.722440371150303 0.610436203549506 0.77520137593597 0.73117233253222 0.63458994067587 0.61671189455846 0.849076192736146 0.674200128586224 0.576019734116453 0.709189195254539 0.791274051503906 0.408663458958608 0.505333390465858 0.636376452052595 0.905668599110302 0.761113814397843 0.579503250715337 0.644023945370594 0.642135003412573 0.857004307558715 0.795233821973966 0.729658228820964 0.758507128194148 0.496997636521572 0.52280545006783 0.793656693656416 0.78516099571912 0.471733764579081 0.519911664268727 0.672146511202991 0.535866113128191 0.727305064444101 0.884935197433712 0.446352623919095 0.707034421343814 0.827371103618113 0.416223533520595 0.731940803454854 0.686918250694509 0.515796646143143 0.699726181046099 0.619426418295971 0.62548601202465 0.684500254629797
"LOR054C" 0.848765430679073 0.631692938184721 0.86042728559384 0.931970362727378 0.804559980927139 0.821585712388882 0.719784222866834 0.708912140055531 0.884597152938504 0.999988731099871 0.808093624159527 0.651940166604527 0.600611590992824 0.732148113806458 0.81089994432752 0.614578630015294 0.516312784052385 0.449981771523523 0.418608077557851 0.654291635559083 0.926167430491052 0.591975367887212 0.946958670834663 0.603535318228157 0.64863719188899 0.743881016708795 0.77327601660312 0.600647482650102 0.53231570340307 0.54438044551756 0.593996309980433 0.614149143765613 0.646380415811747 0.58847235553634 0 0.58894093508251 0.77765819761525 0.789367414107195 0.633197094970809 0.671659058443664 0.625345093836011 0.762494051615439 0.618083491921132 0.703392622154573 0.483263754738323 0.610681632134031 0.849432133307983 0.715473527078297 0.620313849646966 0.949091899224999 0.622667403292295 0.948542162819832 0.661743864726784 0.41534927489585 0.830492017604697 0.87223735211956 0.74801626143355 0.818469102594207 0.729509297235007 0.487474945062147 0.764416130865753 0.845717020372257 0.839286402133293 0.809829141218284 0.749224531701778 0.920723807870537 0.570818841328203 0.967783629547533 0.472178458489014 0.615543969149218 0.613943166147997 0.722602409814232 0.815150918271248 0.768463287992584 0.762267348599844 0.776440330191984 0.784883261028731 0.731909236800391 0.635901492658844 0.821370146093157 0.596746037062318 0.666280045580039 0.795988121399943 0.806262948352668 0.602315380762998 0.723636327435944 0.875810436786032 0.592482746547016 0.542529173914891 0.773914291703415 0.793418831531952 0.518791191616616 0.598039368260184 0.693336104546139 0.909408780954015 0.558838760604787 0.562076891522309 0.686271272959406 0.716743761060435 0.872348873476217 0.820584837593966 0.760099240737034 0.779038448291803 0.476070021143116 0.602452627223377 0.813017348265192 0.810892518836814 0.634077222111908 0.498472482977109 0.67999793768228 0.410637637133526 0.75147189463697 0.73305189705829 0.58988688513374 0.701787809382549 0.657020917254896 0.525872534759083 0.761348168539093 0.681651660682386 0.565617139419131 0.445947055633291 0.741858730154561 0.680696025987865 0.74798198578147
"LOR055C" 0.819628319874786 0.651277198983394 0.734367192205603 0.87400458967265 0.774123099432479 0.848615077297504 0.404910850896584 0.450785597582962 0.761670445662265 1 0.529318723437373 0.731586835805224 0.283177974007702 0.496496750046004 0.878353430489686 0.666378990443246 0.620380136867469 0.423146603850903 0.582372724390762 0.48136526023266 0.879471863112555 0.708347374208366 0.966252298714226 0.327390198771174 0.774324783141952 0.80848083512147 0.569796818803053 0.417929616698094 0.478027868299493 0.548140894002446 0.664515996382446 0.514683723064358 0.692215120729697 0.500495522356405 0.58894093508251 0 0.865413524219679 0.879593693385485 0.677940991965374 0.558912918860079 0.453078224496883 0.525462709461554 0.32230801374521 0.309002368640271 0.674135944116183 0.324827593442148 0.886681809306843 0.824126668607793 0.378084716466059 0.94169916839555 0.72696530659589 0.941139312712295 0.655742187923575 0.622717572187965 0.609381031194788 0.91892022486579 0.468134381307332 0.65337338090762 0.468559687768478 0.667349644871144 0.541177927741206 0.692782660486722 0.682808986768516 0.882435189126411 0.556950695870913 0.946039378666613 0.676040038032978 0.977346537985286 0.532744067852553 0.246498490235639 0.605021971176051 0.421560426528138 0.649426510606396 0.51959042545893 0.558390420387669 0.53654662467497 0.857190151872713 0.848940803582212 0.462104689059216 0.656474890031524 0.651427975701376 0.309995713102337 0.611434863254054 0.60521345731008 0.618101535225497 0.407033485911437 0.76386427130764 0.560175751383287 0.52488115166004 0.523983119693132 0.809230571734176 0.409341724494306 0.568437200384685 0.406867545910776 0.936446156473036 0.759279568562915 0.611248450842768 0.349690320841092 0.700094212831227 0.749289845017076 0.640439225141426 0.529223969285033 0.579916548632197 0.470635392747769 0.249239436077617 0.638346419360804 0.628713848459061 0.300522458304259 0.580591309632204 0.674415720388209 0.593756525194462 0.517673637355747 0.827193732249981 0.314141004130269 0.667481172309142 0.798640865769461 0.421985056090544 0.535518524740143 0.772620137539467 0.490422260991235 0.708140102927636 0.395760692828622 0.348716920355748 0.480619579424076
"LOR058C" 0.896610357078139 0.876298464176119 0.944421297524478 0.968997993060673 0.893770654206263 0.878118772533298 0.915343102760835 0.933934178734807 0.963837391612675 1 0.978608458664925 0.767700466917071 0.865497067525605 0.906096780160178 0.79163562935401 0.861635462449181 0.812799703040278 0.793523883190474 0.795728935048714 0.887252329489961 0.985127664952684 0.843312437439696 0.957624994087179 0.866847579865208 0.746246603902559 0.839007680428995 0.917485435825145 0.89314300577424 0.861243108276241 0.909305373182959 0.871417513885174 0.896993880652576 0.920470927833051 0.905950395096435 0.77765819761525 0.865413524219679 0 0.820600763366964 0.854211330432101 0.924126404227255 0.892701746180503 0.931413642817584 0.889703660975034 0.920402737443612 0.748705880629236 0.854696347673188 0.932772973172457 0.841668446762175 0.895714394531174 0.950073622064856 0.818140044235623 0.98183379639206 0.945762358927435 0.776453874247385 0.95980216856416 0.855018675537461 0.902399318073199 0.934702145499493 0.898429471761402 0.695351616179699 0.908980669801655 0.94409536433483 0.942917091948342 0.841605215258911 0.899546029736817 0.970685078367676 0.849061589152369 0.982931006248702 0.793833239406222 0.868266243357743 0.928423542266681 0.910226937880489 0.933702405982322 0.910385226189718 0.907482053736349 0.921254789864153 0.815506897686828 0.693043438366149 0.893388365874776 0.935670163815941 0.802416240679779 0.873394975600144 0.926329274146792 0.952780561172477 0.894122979709789 0.91651593972583 0.954119754374215 0.869709097735193 0.788503741953204 0.935951055971529 0.896581118666591 0.834230435032574 0.893105392876639 0.891527960798365 0.944392223580677 0.712224230997897 0.901580444862432 0.891721242520985 0.948118998046019 0.953702475690659 0.936217282237715 0.917171832303362 0.921700640103526 0.822461138086339 0.853932913171718 0.930030215680117 0.933394641648791 0.893230424247565 0.783543879848796 0.956053568179342 0.77048519616634 0.904960072687429 0.782034977398783 0.832168171458686 0.928716781449881 0.682569789262295 0.856949899112974 0.914743063718612 0.914700794614838 0.910717189471334 0.749164469750856 0.924912945509984 0.879885502135898 0.886147406300981
